hour,lmp,year,month,day,temp,hrank
7,62.59,2010,2,1,26.6,2
19,61.49,2010,2,1,32,3
10,60.59,2010,2,1,28.2,4
9,60.57,2010,2,1,26.9,5
8,60.15,2010,2,1,26.4,6
11,57.74,2010,2,1,29.8,7
21,56.9,2010,2,1,30.7,8
18,56.71,2010,2,1,32.7,9
12,54.42,2010,2,1,31.2,10
22,51.87,2010,2,1,30.1,11
13,50.16,2010,2,1,32.4,12
23,49.02,2010,2,1,29.5,13
17,47.44,2010,2,1,33.6,14
14,45.32,2010,2,1,33.3,15
6,44.32,2010,2,1,26.7,16
15,42.59,2010,2,1,33.8,17
5,38.43,2010,2,1,27,18
2,37.67,2010,2,1,28.2,19
24,37.59,2010,2,1,29,20
16,31.08,2010,2,1,34.1,21
1,30.14,2010,2,1,28.8,22
4,26.86,2010,2,1,27.3,23
3,26.43,2010,2,1,27.7,24
18,183.2,2010,2,2,32.7,1
17,75.6,2010,2,2,33.7,2
21,69.55,2010,2,2,30.7,3
20,65.57,2010,2,2,31.4,4
22,61.42,2010,2,2,30.2,5
19,61.18,2010,2,2,32,6
7,60.19,2010,2,2,26.4,7
8,58.32,2010,2,2,26.3,8
11,58.23,2010,2,2,29.8,9
9,57.29,2010,2,2,26.8,10
16,55.76,2010,2,2,34.2,11
10,55.6,2010,2,2,28.1,12
12,53.24,2010,2,2,31.3,13
23,52.94,2010,2,2,29.5,14
14,52.7,2010,2,2,33.4,15
24,52.66,2010,2,2,29.1,16
13,52.27,2010,2,2,32.5,17
15,49.26,2010,2,2,34,18
6,43.42,2010,2,2,26.6,19
3,43.36,2010,2,2,27.6,20
4,42.3,2010,2,2,27.2,21
2,41.89,2010,2,2,28.1,22
1,38.86,2010,2,2,28.6,23
5,32.89,2010,2,2,26.9,24
20,129.82,2010,2,3,31.7,1
10,104.66,2010,2,3,28.3,2
18,92.51,2010,2,3,33,3
8,92.31,2010,2,3,26.4,4
7,84.43,2010,2,3,26.5,5
21,82.52,2010,2,3,31,6
9,79.06,2010,2,3,26.9,7
4,78.8,2010,2,3,27.2,8
12,75.59,2010,2,3,31.6,9
11,69.64,2010,2,3,30,10
5,68.54,2010,2,3,26.9,11
19,66.04,2010,2,3,32.3,12
3,59.84,2010,2,3,27.6,13
17,58.51,2010,2,3,34,14
13,54.87,2010,2,3,32.8,15
6,51.55,2010,2,3,26.6,16
16,48.35,2010,2,3,34.4,17
22,48.24,2010,2,3,30.4,18
2,48.23,2010,2,3,28.1,19
14,47.38,2010,2,3,33.7,20
15,47.21,2010,2,3,34.3,21
1,44.47,2010,2,3,28.6,22
23,43.81,2010,2,3,29.8,23
24,39.92,2010,2,3,29.3,24
20,179.46,2010,2,4,31.9,1
18,150.1,2010,2,4,33.3,2
21,95.12,2010,2,4,31.2,3
9,92.82,2010,2,4,27.2,4
10,91.38,2010,2,4,28.7,5
19,90.02,2010,2,4,32.5,6
11,88.68,2010,2,4,30.3,7
12,79.94,2010,2,4,31.8,8
17,72.22,2010,2,4,34.2,9
7,68.01,2010,2,4,26.8,10
8,67.1,2010,2,4,26.7,11
13,55.55,2010,2,4,33,12
16,55.38,2010,2,4,34.7,13
22,50.77,2010,2,4,30.7,14
14,50.64,2010,2,4,33.9,15
15,50.53,2010,2,4,34.5,16
6,47.56,2010,2,4,26.9,17
5,46.28,2010,2,4,27.2,18
1,45.36,2010,2,4,28.8,19
2,45.28,2010,2,4,28.4,20
23,44.78,2010,2,4,30.1,21
4,44.62,2010,2,4,27.5,22
3,44.39,2010,2,4,27.9,23
24,42.15,2010,2,4,29.6,24
8,76.93,2010,2,5,26.7,1
7,68.61,2010,2,5,26.8,2
9,65.92,2010,2,5,27.2,3
10,62.87,2010,2,5,28.7,4
18,58.5,2010,2,5,33.3,5
11,57.24,2010,2,5,30.3,6
19,56.39,2010,2,5,32.5,7
22,54.42,2010,2,5,30.7,8
12,53.63,2010,2,5,31.8,9
17,53.59,2010,2,5,34.2,10
20,53.52,2010,2,5,31.9,11
21,52.7,2010,2,5,31.2,12
14,52.56,2010,2,5,33.9,13
23,52.54,2010,2,5,30.1,14
13,52.09,2010,2,5,33,15
16,51.33,2010,2,5,34.6,16
15,51.05,2010,2,5,34.4,17
4,48.59,2010,2,5,27.6,18
6,47.5,2010,2,5,26.9,19
5,47,2010,2,5,27.3,20
1,46.09,2010,2,5,29,21
24,44.8,2010,2,5,29.6,22
3,33.95,2010,2,5,28,23
2,33.18,2010,2,5,28.6,24
20,92.75,2010,2,6,31.8,1
10,92.46,2010,2,6,28.6,2
11,90.72,2010,2,6,30.2,3
24,90.66,2010,2,6,29.6,4
17,90.62,2010,2,6,34.1,5
18,88.45,2010,2,6,33.2,6
12,85.33,2010,2,6,31.7,7
13,83.01,2010,2,6,32.9,8
23,78.28,2010,2,6,30,9
19,74.91,2010,2,6,32.5,10
9,74.85,2010,2,6,27.2,11
21,73.55,2010,2,6,31.2,12
16,71.89,2010,2,6,34.5,13
14,68.62,2010,2,6,33.8,14
22,68.48,2010,2,6,30.6,15
15,65.53,2010,2,6,34.4,16
8,62.59,2010,2,6,26.6,17
2,56.68,2010,2,6,28.5,18
1,54.06,2010,2,6,29,19
7,53.07,2010,2,6,26.7,20
4,51.75,2010,2,6,27.6,21
6,51.52,2010,2,6,26.9,22
5,49.81,2010,2,6,27.2,23
3,48.4,2010,2,6,28,24
18,99.85,2010,2,7,33.4,1
19,84.4,2010,2,7,32.6,2
12,79.11,2010,2,7,31.8,3
21,78.38,2010,2,7,31.2,4
20,78.36,2010,2,7,31.9,5
11,71.21,2010,2,7,30.3,6
17,69.89,2010,2,7,34.4,7
13,69.45,2010,2,7,33,8
24,67.4,2010,2,7,29.6,9
10,66.65,2010,2,7,28.7,10
9,65.6,2010,2,7,27.2,11
22,64.77,2010,2,7,30.7,12
4,64.41,2010,2,7,27.5,13
1,64.36,2010,2,7,28.9,14
14,62.46,2010,2,7,33.9,15
16,61.42,2010,2,7,34.7,16
23,61.12,2010,2,7,30,17
5,61.1,2010,2,7,27.2,18
15,60.53,2010,2,7,34.5,19
7,59.77,2010,2,7,26.7,20
2,58.35,2010,2,7,28.5,21
6,58.32,2010,2,7,26.9,22
8,58.1,2010,2,7,26.6,23
3,57.06,2010,2,7,27.9,24
18,85.75,2010,2,8,33.6,1
20,80.31,2010,2,8,32.1,2
19,77.05,2010,2,8,32.8,3
21,76.09,2010,2,8,31.4,4
8,70.44,2010,2,8,26.5,5
9,67.14,2010,2,8,27.2,6
1,66.48,2010,2,8,28.8,7
7,65.65,2010,2,8,26.6,8
10,65.52,2010,2,8,28.7,9
11,64.6,2010,2,8,30.3,10
12,62.68,2010,2,8,31.9,11
22,62.64,2010,2,8,30.8,12
17,61.34,2010,2,8,34.6,13
13,60.41,2010,2,8,33.2,14
14,58.28,2010,2,8,34.1,15
16,55.15,2010,2,8,34.9,16
15,52.48,2010,2,8,34.7,17
6,50.95,2010,2,8,26.8,18
24,48.52,2010,2,8,29.7,19
3,47.34,2010,2,8,27.9,20
2,46.51,2010,2,8,28.4,21
23,45.96,2010,2,8,30.1,22
5,44.1,2010,2,8,27.1,23
4,43.03,2010,2,8,27.4,24
8,77,2010,2,9,26.5,1
9,73.76,2010,2,9,27.3,2
19,72.62,2010,2,9,32.8,3
18,70.33,2010,2,9,33.6,4
7,67.98,2010,2,9,26.6,5
20,66.99,2010,2,9,32.1,6
10,65.99,2010,2,9,28.8,7
11,63.74,2010,2,9,30.4,8
12,56.69,2010,2,9,31.9,9
22,56.43,2010,2,9,30.8,10
13,55.93,2010,2,9,33.2,11
21,55.54,2010,2,9,31.4,12
23,53.33,2010,2,9,30.1,13
14,52.26,2010,2,9,34.1,14
17,51.43,2010,2,9,34.6,15
16,49.07,2010,2,9,34.9,16
15,48.71,2010,2,9,34.7,17
3,45.64,2010,2,9,28,18
6,45.54,2010,2,9,26.8,19
2,44.21,2010,2,9,28.6,20
4,42.52,2010,2,9,27.5,21
1,41.99,2010,2,9,28.9,22
24,41.89,2010,2,9,29.6,23
5,40.74,2010,2,9,27.2,24
18,82.33,2010,2,10,33.7,1
19,63.47,2010,2,10,32.8,2
13,63.26,2010,2,10,33.1,3
12,62.71,2010,2,10,31.9,4
11,58.4,2010,2,10,30.3,5
15,57.76,2010,2,10,34.6,6
14,57.55,2010,2,10,34.1,7
20,56.31,2010,2,10,32.1,8
16,55.02,2010,2,10,34.9,9
17,54.71,2010,2,10,34.6,10
10,51.86,2010,2,10,28.7,11
9,51.85,2010,2,10,27.2,12
8,51.62,2010,2,10,26.4,13
21,50.54,2010,2,10,31.3,14
22,46.68,2010,2,10,30.8,15
23,44.6,2010,2,10,30.1,16
7,41.74,2010,2,10,26.5,17
1,40.78,2010,2,10,28.8,18
2,38.87,2010,2,10,28.5,19
24,36.18,2010,2,10,29.6,20
4,34.17,2010,2,10,27.4,21
5,34.01,2010,2,10,27.1,22
3,31,2010,2,10,27.9,23
6,28.83,2010,2,10,26.8,24
7,59.42,2010,2,11,26.5,1
8,57.41,2010,2,11,26.4,2
9,56.12,2010,2,11,27.2,3
11,56.09,2010,2,11,30.4,4
10,55.78,2010,2,11,28.7,5
12,54.22,2010,2,11,32,6
13,52.68,2010,2,11,33.2,7
19,52.44,2010,2,11,32.8,8
20,52.25,2010,2,11,32.1,9
21,51.52,2010,2,11,31.3,10
14,50,2010,2,11,34.2,11
18,48.71,2010,2,11,33.8,12
22,48.37,2010,2,11,30.7,13
24,47.85,2010,2,11,29.6,14
17,40.04,2010,2,11,34.7,15
1,39.71,2010,2,11,28.8,16
23,39.48,2010,2,11,30.1,17
15,36.18,2010,2,11,34.7,18
6,35.82,2010,2,11,26.8,19
2,35.3,2010,2,11,28.4,20
4,33.99,2010,2,11,27.5,21
3,32.63,2010,2,11,27.9,22
5,30.62,2010,2,11,27.1,23
16,28.71,2010,2,11,34.9,24
18,71.63,2010,2,12,34.2,1
19,63.45,2010,2,12,33.2,2
20,62.31,2010,2,12,32.4,3
10,60.76,2010,2,12,28.8,4
23,60.6,2010,2,12,30.5,5
9,60.43,2010,2,12,27.3,6
11,60.41,2010,2,12,30.5,7
8,60,2010,2,12,26.4,8
7,59.81,2010,2,12,26.5,9
24,59.75,2010,2,12,29.9,10
13,57.52,2010,2,12,33.5,11
12,57.42,2010,2,12,32.2,12
21,56.8,2010,2,12,31.7,13
22,55.18,2010,2,12,31.1,14
14,55.08,2010,2,12,34.5,15
17,53.58,2010,2,12,35.1,16
15,51.91,2010,2,12,35.1,17
16,50.82,2010,2,12,35.4,18
5,45.66,2010,2,12,27.1,19
1,45.58,2010,2,12,28.8,20
6,37.91,2010,2,12,26.8,21
4,37.08,2010,2,12,27.4,22
2,36.49,2010,2,12,28.4,23
3,35.76,2010,2,12,27.8,24
12,81.82,2010,2,13,32.7,1
20,80.33,2010,2,13,32.9,2
11,80.31,2010,2,13,31.1,3
24,77.55,2010,2,13,30.4,4
21,77.47,2010,2,13,32.2,5
10,72.06,2010,2,13,29.4,6
18,68.67,2010,2,13,34.7,7
19,67.48,2010,2,13,33.7,8
13,61.31,2010,2,13,34,9
9,55.34,2010,2,13,27.8,10
22,55.28,2010,2,13,31.6,11
23,52.28,2010,2,13,30.9,12
17,51.93,2010,2,13,35.6,13
7,49.58,2010,2,13,27,14
14,49.47,2010,2,13,35.1,15
8,49.14,2010,2,13,26.9,16
4,47.86,2010,2,13,27.8,17
16,47.8,2010,2,13,35.9,18
15,47.31,2010,2,13,35.7,19
1,47.13,2010,2,13,29.3,20
5,45.93,2010,2,13,27.5,21
2,44.58,2010,2,13,28.8,22
3,43.31,2010,2,13,28.2,23
6,41.02,2010,2,13,27.2,24
6,96.2,2010,2,14,27.8,1
19,85.83,2010,2,14,34.3,2
18,68.33,2010,2,14,35.3,3
3,63.82,2010,2,14,28.8,4
20,61.75,2010,2,14,33.6,5
9,61.1,2010,2,14,28.4,6
10,58.44,2010,2,14,30,7
1,58.21,2010,2,14,29.9,8
11,57.25,2010,2,14,31.7,9
21,56.37,2010,2,14,32.8,10
5,53.41,2010,2,14,28,11
8,48.83,2010,2,14,27.4,12
12,48.75,2010,2,14,33.3,13
2,47.68,2010,2,14,29.3,14
22,46.44,2010,2,14,32.2,15
13,46.4,2010,2,14,34.7,16
4,46.14,2010,2,14,28.4,17
17,45.37,2010,2,14,36.3,18
7,45.07,2010,2,14,27.5,19
23,44.77,2010,2,14,31.6,20
14,44.38,2010,2,14,35.8,21
15,43.6,2010,2,14,36.4,22
16,43.13,2010,2,14,36.6,23
24,38.43,2010,2,14,31,24
20,83.14,2010,2,15,34,1
18,81.05,2010,2,15,35.8,2
19,75.17,2010,2,15,34.8,3
11,72.54,2010,2,15,32.2,4
10,72.04,2010,2,15,30.5,5
9,68.9,2010,2,15,28.9,6
21,67.09,2010,2,15,33.2,7
13,66.73,2010,2,15,35.2,8
8,64.99,2010,2,15,27.9,9
12,64.34,2010,2,15,33.9,10
14,59.83,2010,2,15,36.3,11
22,57.12,2010,2,15,32.6,12
23,56.04,2010,2,15,31.9,13
15,53.79,2010,2,15,36.9,14
16,53.75,2010,2,15,37,15
17,48.4,2010,2,15,36.8,16
7,41.9,2010,2,15,28,17
24,41.01,2010,2,15,31.4,18
6,39.88,2010,2,15,28.3,19
1,38.59,2010,2,15,30.6,20
4,35.16,2010,2,15,29,21
5,33.96,2010,2,15,28.6,22
3,33.22,2010,2,15,29.3,23
2,28,2010,2,15,29.9,24
17,144.62,2010,2,16,37.2,1
15,141.13,2010,2,16,37.3,2
18,140.65,2010,2,16,36.2,3
13,118.1,2010,2,16,35.7,4
16,110.16,2010,2,16,37.5,5
14,102.66,2010,2,16,36.7,6
12,102.59,2010,2,16,34.3,7
20,81.77,2010,2,16,34.4,8
11,77.23,2010,2,16,32.7,9
10,74.87,2010,2,16,31,10
8,71.93,2010,2,16,28.4,11
7,66.35,2010,2,16,28.5,12
9,61.68,2010,2,16,29.4,13
19,60.47,2010,2,16,35.2,14
21,58.87,2010,2,16,33.7,15
22,53.74,2010,2,16,33,16
23,49.01,2010,2,16,32.3,17
6,45.56,2010,2,16,28.7,18
1,45.25,2010,2,16,31.1,19
5,45.1,2010,2,16,29,20
3,44.64,2010,2,16,29.8,21
2,43.88,2010,2,16,30.3,22
4,42.07,2010,2,16,29.4,23
24,38.79,2010,2,16,31.9,24
18,53.5,2010,2,17,36.4,1
8,52.12,2010,2,17,28.7,2
17,50.3,2010,2,17,37.4,3
20,49.96,2010,2,17,34.6,4
16,49.87,2010,2,17,37.7,5
7,49.83,2010,2,17,28.8,6
21,49.78,2010,2,17,33.9,7
19,47.94,2010,2,17,35.4,8
13,47.83,2010,2,17,35.9,9
12,47.73,2010,2,17,34.5,10
11,47.26,2010,2,17,33,11
14,46.6,2010,2,17,36.9,12
1,46.41,2010,2,17,31.6,13
15,45.61,2010,2,17,37.5,14
9,45.35,2010,2,17,29.7,15
10,45.34,2010,2,17,31.3,16
22,44.89,2010,2,17,33.2,17
5,42.38,2010,2,17,29.4,18
6,41.59,2010,2,17,29.1,19
23,41.45,2010,2,17,32.6,20
2,41.06,2010,2,17,30.7,21
24,37.05,2010,2,17,32.1,22
4,36.4,2010,2,17,29.7,23
3,34.7,2010,2,17,30.1,24
19,50.31,2010,2,18,35.4,1
18,49.5,2010,2,18,36.4,2
8,48.01,2010,2,18,28.8,3
20,47.44,2010,2,18,34.6,4
21,46.69,2010,2,18,33.9,5
11,46.63,2010,2,18,32.9,6
10,46.27,2010,2,18,31.3,7
12,46.16,2010,2,18,34.5,8
14,45.46,2010,2,18,36.8,9
22,45.42,2010,2,18,33.2,10
9,45.32,2010,2,18,29.8,11
7,45.14,2010,2,18,28.9,12
13,44.81,2010,2,18,35.8,13
17,44.58,2010,2,18,37.3,14
15,44.33,2010,2,18,37.4,15
16,43.28,2010,2,18,37.6,16
23,41.39,2010,2,18,32.6,17
1,41.2,2010,2,18,31.9,18
2,38.95,2010,2,18,30.8,19
4,37.1,2010,2,18,29.9,20
5,33.75,2010,2,18,29.5,21
24,33.3,2010,2,18,32.1,22
3,32.2,2010,2,18,30.3,23
6,30.78,2010,2,18,29.2,24
8,47.75,2010,2,19,28.7,1
12,46.99,2010,2,19,34.5,2
10,46.63,2010,2,19,31.3,3
11,46.2,2010,2,19,33,4
9,45.41,2010,2,19,29.7,5
20,44.65,2010,2,19,34.7,6
19,44.59,2010,2,19,35.5,7
13,44.58,2010,2,19,35.8,8
14,43.85,2010,2,19,36.8,9
23,43.83,2010,2,19,32.6,10
21,43.5,2010,2,19,33.9,11
18,42.88,2010,2,19,36.5,12
22,42.67,2010,2,19,33.3,13
16,42.57,2010,2,19,37.7,14
15,42.15,2010,2,19,37.4,15
7,41.75,2010,2,19,28.8,16
17,41.56,2010,2,19,37.4,17
24,36.5,2010,2,19,32.2,18
3,36.23,2010,2,19,30.2,19
1,35.84,2010,2,19,31.8,20
2,33.33,2010,2,19,30.8,21
6,32.26,2010,2,19,29.1,22
5,31.37,2010,2,19,29.4,23
4,29.47,2010,2,19,29.8,24
8,49.61,2010,2,20,28.9,1
19,49.27,2010,2,20,35.8,2
12,47.87,2010,2,20,34.9,3
18,47.13,2010,2,20,36.8,4
20,45.15,2010,2,20,35,5
10,44.05,2010,2,20,31.6,6
11,43.44,2010,2,20,33.3,7
21,42.35,2010,2,20,34.3,8
9,41.95,2010,2,20,30,9
22,41.9,2010,2,20,33.5,10
13,41.4,2010,2,20,36.2,11
23,40.3,2010,2,20,32.9,12
7,40.1,2010,2,20,29,13
17,39.26,2010,2,20,37.8,14
14,38.95,2010,2,20,37.2,15
6,38.76,2010,2,20,29.3,16
1,37.68,2010,2,20,31.9,17
15,37.6,2010,2,20,37.8,18
16,37.28,2010,2,20,38,19
5,36,2010,2,20,29.6,20
4,34.85,2010,2,20,30,21
2,33.51,2010,2,20,30.9,22
24,33.2,2010,2,20,32.4,23
3,31.65,2010,2,20,30.4,24
19,90.99,2010,2,21,36.1,1
18,52.19,2010,2,21,37.2,2
22,51.07,2010,2,21,33.9,3
21,50.76,2010,2,21,34.6,4
20,49.44,2010,2,21,35.3,5
10,46.09,2010,2,21,31.9,6
17,45.2,2010,2,21,38.1,7
11,44.21,2010,2,21,33.7,8
14,43.7,2010,2,21,37.6,9
13,43.52,2010,2,21,36.6,10
12,41.66,2010,2,21,35.2,11
9,41.6,2010,2,21,30.3,12
16,41.02,2010,2,21,38.3,13
23,40.16,2010,2,21,33.2,14
15,39.57,2010,2,21,38.2,15
24,36.42,2010,2,21,32.7,16
7,36.05,2010,2,21,29.2,17
8,34.44,2010,2,21,29.2,18
6,33.88,2010,2,21,29.6,19
3,33.41,2010,2,21,30.6,20
4,33.3,2010,2,21,30.2,21
1,33.01,2010,2,21,32.2,22
2,32.76,2010,2,21,31.1,23
5,32.75,2010,2,21,29.8,24
19,76.64,2010,2,22,36.2,1
18,70.01,2010,2,22,37.3,2
7,52.59,2010,2,22,29.5,3
21,50.28,2010,2,22,34.8,4
11,50.25,2010,2,22,33.9,5
10,50.14,2010,2,22,32.1,6
9,49.12,2010,2,22,30.5,7
20,48.43,2010,2,22,35.5,8
8,48.07,2010,2,22,29.4,9
17,46.11,2010,2,22,38.2,10
12,44.35,2010,2,22,35.3,11
14,42.46,2010,2,22,37.7,12
13,42.33,2010,2,22,36.7,13
16,42.03,2010,2,22,38.5,14
15,41.51,2010,2,22,38.3,15
22,41.01,2010,2,22,34.1,16
3,35.96,2010,2,22,30.9,17
23,35.44,2010,2,22,33.4,18
6,33.85,2010,2,22,29.8,19
2,33.18,2010,2,22,31.5,20
4,33.09,2010,2,22,30.5,21
24,31.8,2010,2,22,32.9,22
1,31.47,2010,2,22,32.6,23
5,30.96,2010,2,22,30.1,24
18,149.46,2010,2,23,37.5,1
19,66.5,2010,2,23,36.5,2
17,58.94,2010,2,23,38.4,3
20,57.73,2010,2,23,35.7,4
12,57.2,2010,2,23,35.7,5
16,56.6,2010,2,23,38.7,6
21,56.11,2010,2,23,35,7
15,53.67,2010,2,23,38.5,8
11,51.69,2010,2,23,34.2,9
7,51.05,2010,2,23,29.8,10
9,49.08,2010,2,23,30.9,11
10,47.79,2010,2,23,32.5,12
13,47.18,2010,2,23,37,13
14,45.89,2010,2,23,37.9,14
22,44.61,2010,2,23,34.3,15
23,42.75,2010,2,23,33.7,16
8,42.68,2010,2,23,29.8,17
24,33.96,2010,2,23,33.1,18
3,33.52,2010,2,23,31.2,19
1,32.57,2010,2,23,32.9,20
6,32.14,2010,2,23,30.1,21
2,31.95,2010,2,23,31.7,22
5,30.65,2010,2,23,30.4,23
4,30.61,2010,2,23,30.8,24
18,55.09,2010,2,24,37.6,1
19,54.23,2010,2,24,36.5,2
7,53.84,2010,2,24,30,3
12,51.93,2010,2,24,35.8,4
8,50.05,2010,2,24,30,5
17,46.88,2010,2,24,38.5,6
20,46.59,2010,2,24,35.8,7
13,46.12,2010,2,24,37.1,8
14,44.39,2010,2,24,38,9
9,44.01,2010,2,24,31.1,10
11,42.92,2010,2,24,34.3,11
4,41.24,2010,2,24,31,12
10,40.27,2010,2,24,32.6,13
16,40.19,2010,2,24,38.8,14
15,40.14,2010,2,24,38.6,15
21,39.73,2010,2,24,35.1,16
22,39.22,2010,2,24,34.4,17
5,39.18,2010,2,24,30.6,18
1,37.99,2010,2,24,33.2,19
3,37.98,2010,2,24,31.4,20
23,36.02,2010,2,24,33.7,21
2,34.76,2010,2,24,31.9,22
24,34.09,2010,2,24,33.2,23
6,33.44,2010,2,24,30.3,24
20,53,2010,2,25,35.8,1
19,46.96,2010,2,25,36.6,2
10,45.01,2010,2,25,32.7,3
18,44.88,2010,2,25,37.6,4
21,44.47,2010,2,25,35.2,5
17,44.08,2010,2,25,38.5,6
8,43.84,2010,2,25,30,7
7,42.25,2010,2,25,30,8
11,41.97,2010,2,25,34.4,9
13,41.19,2010,2,25,37.2,10
9,40.95,2010,2,25,31.1,11
12,40.93,2010,2,25,35.9,12
14,40.89,2010,2,25,38,13
16,40.81,2010,2,25,38.8,14
15,40.66,2010,2,25,38.7,15
22,39.66,2010,2,25,34.5,16
1,35.35,2010,2,25,33.4,17
23,35.07,2010,2,25,33.9,18
6,34.85,2010,2,25,30.3,19
5,32.48,2010,2,25,30.7,20
2,30.93,2010,2,25,32,21
24,29.06,2010,2,25,33.3,22
4,27.25,2010,2,25,31,23
3,26.79,2010,2,25,31.5,24
20,107.26,2010,2,26,36,1
12,81.68,2010,2,26,36,2
19,79.87,2010,2,26,36.8,3
17,77.7,2010,2,26,38.7,4
18,70.54,2010,2,26,37.8,5
21,52.27,2010,2,26,35.4,6
13,47.41,2010,2,26,37.3,7
11,46.2,2010,2,26,34.5,8
7,44.37,2010,2,26,30.1,9
9,43.72,2010,2,26,31.3,10
10,42.89,2010,2,26,32.9,11
23,42.35,2010,2,26,34,12
8,41.54,2010,2,26,30.2,13
15,41.12,2010,2,26,38.8,14
14,39.85,2010,2,26,38.1,15
24,39.64,2010,2,26,33.4,16
16,39.59,2010,2,26,39,17
22,39.43,2010,2,26,34.7,18
5,37.36,2010,2,26,30.8,19
6,33.52,2010,2,26,30.4,20
3,30.43,2010,2,26,31.6,21
2,29.19,2010,2,26,32.1,22
4,28.52,2010,2,26,31.1,23
1,26.77,2010,2,26,33.5,24
19,156.73,2010,2,27,36.7,1
18,55.92,2010,2,27,37.8,2
11,52.37,2010,2,27,34.6,3
12,51.79,2010,2,27,36.1,4
13,44.64,2010,2,27,37.4,5
21,44.31,2010,2,27,35.4,6
17,43.14,2010,2,27,38.7,7
20,42.25,2010,2,27,36,8
16,41.62,2010,2,27,38.9,9
9,41.56,2010,2,27,31.5,10
22,41.1,2010,2,27,34.6,11
10,40.78,2010,2,27,33,12
23,40.21,2010,2,27,34,13
7,40.13,2010,2,27,30.2,14
8,39.86,2010,2,27,30.3,15
15,39.79,2010,2,27,38.8,16
14,39.56,2010,2,27,38.1,17
24,39.32,2010,2,27,33.4,18
6,38.27,2010,2,27,30.5,19
3,36.73,2010,2,27,31.7,20
2,36.47,2010,2,27,32.2,21
4,35.57,2010,2,27,31.3,22
1,33.82,2010,2,27,33.6,23
5,33.06,2010,2,27,30.9,24
19,169.03,2010,2,28,36.6,1
20,125.11,2010,2,28,35.9,2
18,56.68,2010,2,28,37.7,3
17,55.49,2010,2,28,38.6,4
22,52.65,2010,2,28,34.6,5
16,47.02,2010,2,28,38.9,6
21,46.73,2010,2,28,35.3,7
15,46.17,2010,2,28,38.7,8
14,44.11,2010,2,28,38,9
11,42.39,2010,2,28,34.6,10
23,40.9,2010,2,28,33.9,11
9,40.74,2010,2,28,31.4,12
13,39.62,2010,2,28,37.2,13
12,39.4,2010,2,28,36,14
10,39.37,2010,2,28,33,15
24,38.52,2010,2,28,33.4,16
8,36.95,2010,2,28,30.2,17
2,36.79,2010,2,28,32.2,18
1,35.63,2010,2,28,33.5,19
3,34.37,2010,2,28,31.7,20
5,33.91,2010,2,28,30.9,21
7,33.29,2010,2,28,30.1,22
4,32.75,2010,2,28,31.2,23
6,32.54,2010,2,28,30.5,24
19,54.59,2010,3,1,36.5,1
20,54.01,2010,3,1,35.8,2
9,52.9,2010,3,1,31.5,3
18,48.72,2010,3,1,37.6,4
7,47.88,2010,3,1,30.1,5
11,46.81,2010,3,1,34.6,6
12,44.56,2010,3,1,36.1,7
8,44.48,2010,3,1,30.2,8
10,42.63,2010,3,1,33,9
21,41.64,2010,3,1,35.2,10
14,41.13,2010,3,1,38,11
13,40.7,2010,3,1,37.3,12
4,39.63,2010,3,1,31.2,13
17,39.58,2010,3,1,38.4,14
6,39.43,2010,3,1,30.5,15
2,39.37,2010,3,1,32.3,16
15,39.27,2010,3,1,38.6,17
1,38.66,2010,3,1,33.4,18
22,38.35,2010,3,1,34.4,19
3,38.23,2010,3,1,31.7,20
16,38.08,2010,3,1,38.8,21
5,36.31,2010,3,1,30.9,22
23,33.59,2010,3,1,33.8,23
24,32.31,2010,3,1,33.2,24
20,52.29,2010,3,2,35.6,1
19,52.1,2010,3,2,36.3,2
7,47.74,2010,3,2,29.8,3
8,47.43,2010,3,2,29.9,4
18,46.18,2010,3,2,37.4,5
21,44.75,2010,3,2,35,6
9,40.66,2010,3,2,31.2,7
22,40.39,2010,3,2,34.3,8
17,39.84,2010,3,2,38.2,9
10,39.31,2010,3,2,32.8,10
11,39.23,2010,3,2,34.4,11
14,39.14,2010,3,2,37.7,12
16,38.87,2010,3,2,38.6,13
13,38.63,2010,3,2,37,14
15,38.63,2010,3,2,38.3,15
12,38.44,2010,3,2,35.8,16
6,36.21,2010,3,2,30.2,17
1,31.98,2010,3,2,33.1,18
23,31.81,2010,3,2,33.7,19
2,31.77,2010,3,2,32.1,20
24,29.86,2010,3,2,33.1,21
5,29.59,2010,3,2,30.6,22
3,29.32,2010,3,2,31.5,23
4,29.3,2010,3,2,30.9,24
19,73.49,2010,3,3,36.3,1
18,70.27,2010,3,3,37.4,2
20,67.99,2010,3,3,35.6,3
21,65.57,2010,3,3,35,4
13,57.39,2010,3,3,37.1,5
17,53.77,2010,3,3,38.3,6
15,52.72,2010,3,3,38.4,7
14,51.68,2010,3,3,37.8,8
12,51.59,2010,3,3,35.8,9
16,51.59,2010,3,3,38.7,10
7,47.98,2010,3,3,29.7,11
11,47,2010,3,3,34.4,12
8,44.99,2010,3,3,29.8,13
23,43.3,2010,3,3,33.6,14
22,43.29,2010,3,3,34.3,15
10,42.97,2010,3,3,32.7,16
9,41.49,2010,3,3,31.1,17
24,39.17,2010,3,3,33.1,18
2,35.01,2010,3,3,31.9,19
1,33.96,2010,3,3,32.9,20
4,33.83,2010,3,3,30.8,21
3,32.01,2010,3,3,31.3,22
6,29.36,2010,3,3,30.1,23
5,28.47,2010,3,3,30.5,24
